entity_id,type,area,url,domain,tier,status,explicit_llm
trung-tam-thuong-mai-vincom-vinh-long,attraction,vinh-long,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
sieu-thi-dien-may-cho-lon-vinh-long,attraction,vinh-long,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
cua-hang-dac-san-que-hai-ung,attraction,vinh-long,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
sieu-thi-go-tra-vinh,attraction,tra-vinh,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
cua-hang-ocop-bien-ba-dong,attraction,tra-vinh,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
cua-hang-ocop-ao-ba-om,attraction,tra-vinh,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
sieu-thi-go-ben-tre,attraction,ben-tre,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
tt-thuong-mai-sense-city-ben-tre,attraction,ben-tre,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
ca-chay-tra-on-rim-kho,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-lang-ho-nhung-giam,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-coc-kho-nuoc-dua,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khoai-lang-mam-song-cuon-la-cach,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tau-hu-ky-my-hoa-chien-gion,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-trang-nem-cu-lao-luc-si,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tau-hu-ky-my-hoa-dong-goi,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-dua-thuan-duyen-tam-binh,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lau-cua-dong,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
oc-lac-hap-la-gung,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-mam-mien-tay-vinh-long,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mam-chung-chuoi-dap,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-keo-nuong-ong-say,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-tet-ba-nhan,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ve-sau-chien-gion,dish,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
sau-rieng-ri-6-long-ho,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-canh-bot-xat,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
goi-cu-hu-dua-tom-thit,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-dua-com-trai-dua,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-bong-kho-nuoc-dua,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chuot-dua-hap-com,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chuoi-dap-nuoc-cot-dua,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
oc-gao-con-phu-da-hap-sa,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
oc-len-xao-nuoc-cot-dua,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dua-sap-sinh-to,drink,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bi-cuon-ben-tre,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
keo-me-mang-cau,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mut-dua-non,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-cua-dong,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tom-hap-nuoc-dua,dish,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-canh-ben-co,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-khoai-tra-vinh,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-dep-tra-vinh,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cha-hoa-nam-thuy,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-u-da-loc,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
loi-choi-sa-ot,dish,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cua-hang-ocop-vinh-long-trung-tam-xuc-tien-thuong-mai-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-thuc-pham-sach-khoai-lang-tim-binh-tan-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cua-hang-dac-san-mien-tay-ba-bay-nem-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
shop-luu-niem-ben-ninh-kieu-gian-hang-vinh-long-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lang-nghe-thu-cong-my-nghe-luc-binh-my-an-vinh-long,craft_village,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
showroom-cacao-mekong-ben-tre-cacao-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cua-hang-qua-tang-dac-san-ben-tre-mekong-delta-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cho-tra-vinh-cho-trung-tam-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
co-so-muoi-tom-va-mam-ba-dong-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-trung-bay-va-ban-san-pham-ocop-cau-ngang-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
song-long-ho-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-cai-ca-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kenh-tra-on-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-tra-ngoa-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kenh-thay-cai-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-cau-lau-vinh-long,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
song-ham-luong-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
song-ba-lai-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-gam-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-chua-kenh-chua-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kenh-cho-lach-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
song-thom-rach-thom-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kenh-bong-bot-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rach-ba-sach-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cua-ben-gia-my-thanh-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-tom-cang-xanh-hai-lua-cu-lao-an-binh-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-oi-tu-sang-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-chu-hien-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-pho-sang-duong-tran-quoc-tuan-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-nam-vang-ba-nam-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-rieu-cua-cho-mo-cay-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-canh-chu-bay-giong-trom-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-my-tho-anh-tuan-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-nuoc-leo-cho-ba-tri-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hu-tieu-go-khu-vuc-cau-ham-luong-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hai-san-sau-hung-6-hung-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-noi-ttc-ben-tre-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-nam-son-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-nhau-san-vuon-tu-da-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
am-thuc-san-vuon-1985-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tiem-an-dong-khanh-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-nam-vang-99-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-phuong-phuong-hu-tieu-bun-mam-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-45-sui-cao-chao-long-hu-tieu-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-nuoc-leo-tra-vinh-tai-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-thuan-phuc-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-xua-va-nay-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-hai-san-song-tien-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-chao-luon-ba-nam-cho-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-ben-nuoc-khu-du-lich-my-hoa-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-co-tu-lau-mam-xa-hoa-ninh-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-an-song-hau-ben-do-tra-on-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-binh-an-khu-cong-nghiep-hoa-phu-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-oc-co-ba-gan-cau-my-thuan-phia-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-lau-ca-keo-chu-tam-huyen-vung-liem-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-phuong-nam-ven-song-long-ho-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-canh-cho-ben-tre-hang-goc-cho-ben-tre-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-thit-nuong-co-hanh-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-sa-dec-chu-tu-gan-cho-phu-hung-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-mi-sau-hoa-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
che-ba-cam-khu-vuc-cho-ben-tre-ben-tre,cafe,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-xeo-muoi-xinh-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-long-ba-nam-cho-phuong-4-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-nuoc-leo-co-tu-mo-cay-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-tam-ben-tre-hang-xe-day-khu-vuc-truong-hoc-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
goi-cuon-tom-thit-ba-hai-chau-thanh-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hang-banh-uot-co-lan-cho-ba-tri-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-tam-co-muoi-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-tam-kim-ngan-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-tam-9-trieu-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-am-thuc-truc-giang-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-am-thuc-mai-an-tiem-ben-tre,restaurant,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-tam-chu-tu-tra-cu-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hu-tieu-nam-vang-chu-teo-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-bun-nuoc-leo-cho-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-ba-tam-cau-ke-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-bun-bo-hue-hai-lua-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-pho-bac-nam-hung-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hu-tieu-tieu-can-hu-tieu-muc-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-mi-co-sau-gan-truong-ai-hoc-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-bun-rieu-cua-cho-cu-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-go-duyen-hai-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-song-que-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-ca-ong-bo-song-co-chien-khu-vuc-ben-pha-co-chien-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-bien-nho-ba-ong-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hai-san-duyen-hai-cho-duyen-hai-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-phu-sa-bo-song-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-ca-song-hai-bo-khu-vuc-cau-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-thien-huong-tp-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-nhau-bo-song-ba-ke-tieu-can-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-hang-hai-san-lung-cot-cau-gan-cot-cau-co-chien-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hai-san-my-long-bai-bien-my-long-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-am-ba-nam-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-nuoc-leo-huong-tra-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-nuoc-leo-cay-sung-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-xi-quach-a-linh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-suong-du-van-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bun-suong-ut-tam-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ha-cao-chi-tu-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-trang-boti-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chao-am-cho-chau-thanh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
an-vat-kimoochi-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-bun-nuoc-leo-duong-dong-khoi-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-binh-dan-cho-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-tam-sau-tinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-nhau-ben-ca-tra-vinh-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-di-bay-com-nieu-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-binh-dan-ut-huong-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-nhau-vuon-dua-tieu-can-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-ba-hai-cho-cang-long-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-nhau-hai-san-bien-ba-dong-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dinh-tan-giai-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-tho-chanh-toa-vinh-long-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mieu-ba-chua-xu-vinh-long-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-ba-thien-hau-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-ong-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-giac-thien-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-tuyen-linh-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dinh-phu-le-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-tho-chanh-toa-ben-tre-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
thanh-that-cao-dai-ben-tre-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-long-thanh-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mieu-ba-chua-xu-my-hoa-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-khmer-lang-cat-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dinh-binh-hoa-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
nha-tho-cai-mon-ben-tre,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-nodol-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
chua-vam-ray-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
thanh-that-cao-dai-tra-vinh-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-nha-co-vinh-long-khu-nha-co-huynh-thuy-le-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-song-tien-ben-ninh-kieu-vinh-long-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-vuon-cau-khu-con-phung-con-phuoc-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
hu-tieu-ca-phe-cho-cai-be-quan-truoc-cong-cho-cai-be-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-highland-vincom-vinh-long-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-che-ba-tu-cho-vinh-long-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-uot-banh-beo-cho-vung-liem-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
kem-dat-vinh-long-khu-cau-lau-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
sinh-to-ha-tien-duong-pham-thai-buong-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
che-khuc-bach-khu-dem-vinh-long-cho-dem-phuong-1-vinh-long,cafe,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
am-thuc-chay-hoa-sen-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
com-chay-thanh-dam-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-chay-an-lac-vinh-long,restaurant,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mi-tau-dinh-phong-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-xua-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-che-ba-hai-cho-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-bo-song-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-che-banh-lot-khmer-gan-ao-ba-om-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-vuon-dua-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-kem-sinh-to-thanh-binh-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tiem-banh-che-gan-chua-ang-angkor-borei-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-cay-bang-phuong-4-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-sinh-to-nuoc-ep-cho-dem-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ca-phe-ho-sen-tra-vinh,cafe,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-chay-chua-phat-hoc-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-chao-ca-ro-dong-cho-cau-ke-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-hu-tieu-nguoi-hoa-khu-phuong-1-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-banh-canh-ben-co-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-com-chay-gan-chua-ang-angkor-rajaborei-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-lau-mam-mien-tay-cho-tieu-can-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
quan-chay-tinh-xa-ngoc-tra-vinh,restaurant,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cong-ty-tnhh-mtv-quoc-thao,craft_village,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
con-ho-oc-dao-xanh-song-co-chien,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-chim-hai-chia-tan-my-tra-on,nature,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-du-lich-sinh-thai-vinh-sang-cu-lao-an-binh,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-du-lich-sinh-thai-truong-huy-vinh-long,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tuyen-song-co-chien-hoang-hon-bo-ke-vinh-long,attraction,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
san-chim-vam-ho-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
rung-ngap-man-phong-ho-binh-dai-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
con-quy-song-tien-chau-thanh-ben-tre,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vuon-dua-sinh-thai-cau-ke-tra-vinh,experience,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
con-ngheu-bai-vang-bien-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
vam-tac-thu-rung-ban-song-co-chien-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
cu-lao-tan-quy-cang-long-tra-vinh,experience,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
bai-bien-mo-o-truong-long-hoa-tra-vinh,nature,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
khu-can-cu-tinh-uy-tra-vinh,attraction,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
chom-chom-cai-mon,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
